0.844 	0.844 	
0.830 	0.830 	
0.844 	0.844 	
0.849 	0.849 	
0.859 	0.859 	
0.861 	0.861 	
0.844 	0.844 	
0.857 	0.857 	
0.855 	0.855 	
0.813 	0.813 	
0.838 	0.838 	
0.837 	0.837 	
0.838 	0.838 	
0.826 	0.826 	
0.838 	0.838 	
0.852 	0.852 	
0.843 	0.843 	
0.839 	0.839 	
0.857 	0.857 	
0.847 	0.847 	
0.830 	0.830 	
0.829 	0.829 	
0.839 	0.839 	
0.833 	0.833 	
0.835 	0.835 	
0.835 	0.835 	
0.827 	0.827 	
0.830 	0.830 	
0.833 	0.833 	
0.836 	0.836 	
0.830 	0.830 	
0.824 	0.824 	
0.830 	0.830 	
0.823 	0.823 	
0.819 	0.819 	
0.812 	0.812 	
0.817 	0.817 	
0.822 	0.822 	
0.833 	0.833 	
0.830 	0.830 	
0.828 	0.828 	
0.784 	0.784 	
0.817 	0.817 	
0.830 	0.830 	
0.836 	0.836 	
0.828 	0.828 	
0.821 	0.821 	
0.844 	0.844 	
0.840 	0.840 	
0.820 	0.820 	
0.819 	0.819 	
0.815 	0.815 	
0.809 	0.809 	
0.839 	0.839 	
0.835 	0.835 	
0.827 	0.827 	
0.825 	0.825 	
0.804 	0.804 	
0.819 	0.819 	
0.822 	0.822 	
0.823 	0.823 	
0.834 	0.834 	
0.827 	0.827 	
0.835 	0.835 	
0.826 	0.826 	
0.831 	0.831 	
0.830 	0.830 	
0.825 	0.825 	
0.847 	0.847 	
0.842 	0.842 	
0.830 	0.830 	
0.840 	0.840 	
0.870 	0.870 	
0.806 	0.806 	
0.828 	0.828 	
0.842 	0.842 	
0.855 	0.855 	
0.853 	0.853 	
0.861 	0.861 	
0.845 	0.845 	
0.839 	0.839 	
0.867 	0.867 	
0.835 	0.835 	
0.818 	0.818 	
0.816 	0.816 	
0.801 	0.801 	
0.810 	0.810 	
0.824 	0.824 	
0.823 	0.823 	
0.819 	0.819 	
0.843 	0.843 	
0.826 	0.826 	
0.761 	0.761 	
0.765 	0.765 	
0.765 	0.765 	
0.766 	0.766 	
0.763 	0.763 	
0.774 	0.774 	
0.778 	0.778 	
0.782 	0.782 	
0.788 	0.788 	
0.780 	0.780 	
0.789 	0.789 	
0.800 	0.800 	
0.793 	0.793 	
0.783 	0.783 	
0.789 	0.789 	
0.799 	0.799 	
0.803 	0.803 	
0.807 	0.807 	
0.804 	0.804 	
0.808 	0.808 	
0.804 	0.804 	
0.810 	0.810 	
0.812 	0.812 	
0.810 	0.810 	
0.812 	0.812 	
0.812 	0.812 	
0.814 	0.814 	
0.814 	0.814 	
0.812 	0.812 	
0.815 	0.815 	
0.819 	0.819 	
0.822 	0.822 	
0.822 	0.822 	
0.819 	0.819 	
0.821 	0.821 	
0.822 	0.822 	
0.825 	0.825 	
0.828 	0.828 	
0.823 	0.823 	
0.817 	0.817 	
0.819 	0.819 	
0.823 	0.823 	
0.824 	0.824 	
0.827 	0.827 	
0.820 	0.820 	
0.819 	0.819 	
0.813 	0.813 	
0.810 	0.810 	
0.820 	0.820 	
0.818 	0.818 	
0.819 	0.819 	
0.817 	0.817 	
0.820 	0.820 	
0.813 	0.813 	
0.813 	0.813 	
0.808 	0.808 	
0.821 	0.821 	
0.819 	0.819 	
0.818 	0.818 	
0.815 	0.815 	
0.823 	0.823 	
0.819 	0.819 	
0.822 	0.822 	
0.819 	0.819 	
0.817 	0.817 	
0.814 	0.814 	
0.816 	0.816 	
0.817 	0.817 	
0.816 	0.816 	
0.814 	0.814 	
0.816 	0.816 	
0.814 	0.814 	
0.820 	0.820 	
0.821 	0.821 	
0.817 	0.817 	
0.818 	0.818 	
0.819 	0.819 	
0.822 	0.822 	
0.822 	0.822 	
0.823 	0.823 	
0.815 	0.815 	
0.818 	0.818 	
0.820 	0.820 	
0.822 	0.822 	
0.815 	0.815 	
0.826 	0.826 	
0.818 	0.818 	
0.817 	0.817 	
0.816 	0.816 	
0.824 	0.824 	
0.822 	0.822 	
0.821 	0.821 	
0.813 	0.813 	
0.819 	0.819 	
0.810 	0.810 	
0.820 	0.820 	
0.823 	0.823 	
0.820 	0.820 	
0.818 	0.818 	
0.822 	0.822 	
0.819 	0.819 	
0.820 	0.820 	
0.818 	0.818 	
0.827 	0.827 	
0.823 	0.823 	
0.823 	0.823 	
0.825 	0.825 	
0.824 	0.824 	
0.820 	0.820 	
0.823 	0.823 	
0.831 	0.831 	
0.822 	0.822 	
0.824 	0.824 	
0.829 	0.829 	
0.823 	0.823 	
0.826 	0.826 	
0.827 	0.827 	
0.829 	0.829 	
0.825 	0.825 	
0.819 	0.819 	
0.824 	0.824 	
0.825 	0.825 	
0.824 	0.824 	
0.836 	0.836 	
0.834 	0.834 	
0.835 	0.835 	
0.834 	0.834 	
0.833 	0.833 	
0.831 	0.831 	
0.835 	0.835 	
0.834 	0.834 	
0.822 	0.822 	
0.825 	0.825 	
0.828 	0.828 	
0.828 	0.828 	
0.832 	0.832 	
0.835 	0.835 	
0.835 	0.835 	
0.832 	0.832 	
0.831 	0.831 	
0.829 	0.829 	
0.830 	0.830 	
0.835 	0.835 	
0.717 	0.717 	
0.721 	0.721 	
0.715 	0.715 	
0.716 	0.716 	
0.711 	0.711 	
0.729 	0.729 	
0.730 	0.730 	
0.730 	0.730 	
0.733 	0.733 	
0.724 	0.724 	
0.738 	0.738 	
0.748 	0.748 	
0.745 	0.745 	
0.750 	0.750 	
0.743 	0.743 	
0.747 	0.747 	
0.752 	0.752 	
0.752 	0.752 	
0.743 	0.743 	
0.746 	0.746 	
0.747 	0.747 	
0.744 	0.744 	
0.754 	0.754 	
0.748 	0.748 	
0.756 	0.756 	
0.758 	0.758 	
0.765 	0.765 	
0.746 	0.746 	
0.740 	0.740 	
0.741 	0.741 	
0.752 	0.752 	
0.757 	0.757 	
0.751 	0.751 	
0.766 	0.766 	
0.745 	0.745 	
0.746 	0.746 	
0.738 	0.738 	
0.758 	0.758 	
0.782 	0.782 	
0.760 	0.760 	
0.737 	0.737 	
0.766 	0.766 	
0.762 	0.762 	
0.778 	0.778 	
0.761 	0.761 	
0.747 	0.747 	
0.781 	0.781 	
0.757 	0.757 	
0.753 	0.753 	
0.776 	0.776 	
0.762 	0.762 	
0.755 	0.755 	
0.728 	0.728 	
0.768 	0.768 	
0.767 	0.767 	
0.772 	0.772 	
0.759 	0.759 	
0.773 	0.773 	
0.723 	0.723 	
0.761 	0.761 	
0.744 	0.744 	
0.747 	0.747 	
0.758 	0.758 	
0.766 	0.766 	
0.740 	0.740 	
0.752 	0.752 	
0.759 	0.759 	
0.772 	0.772 	
0.756 	0.756 	
0.750 	0.750 	
0.739 	0.739 	
0.782 	0.782 	
0.778 	0.778 	
0.782 	0.782 	
0.764 	0.764 	
0.763 	0.763 	
0.767 	0.767 	
0.779 	0.779 	
0.773 	0.773 	
0.753 	0.753 	
0.757 	0.757 	
0.774 	0.774 	
0.754 	0.754 	
0.773 	0.773 	
0.785 	0.785 	
0.761 	0.761 	
0.766 	0.766 	
0.770 	0.770 	
0.769 	0.769 	
0.785 	0.785 	
0.752 	0.752 	
0.756 	0.756 	
0.770 	0.770 	
0.754 	0.754 	
0.733 	0.733 	
0.747 	0.747 	
0.726 	0.726 	
0.766 	0.766 	
0.752 	0.752 	
0.749 	0.749 	
0.775 	0.775 	
0.752 	0.752 	
0.752 	0.752 	
0.753 	0.753 	
0.761 	0.761 	
0.781 	0.781 	
0.747 	0.747 	
0.751 	0.751 	
0.743 	0.743 	
0.784 	0.784 	
0.799 	0.799 	
0.785 	0.785 	
0.788 	0.788 	
0.767 	0.767 	
0.792 	0.792 	
0.746 	0.746 	
0.744 	0.744 	
0.747 	0.747 	
0.745 	0.745 	
0.767 	0.767 	
0.785 	0.785 	
0.777 	0.777 	
0.794 	0.794 	
0.784 	0.784 	
0.801 	0.801 	
0.785 	0.785 	
0.770 	0.770 	
0.794 	0.794 	
0.789 	0.789 	
0.773 	0.773 	
0.774 	0.774 	
0.788 	0.788 	
0.791 	0.791 	
0.772 	0.772 	
0.791 	0.791 	
0.790 	0.790 	
0.794 	0.794 	
0.778 	0.778 	
0.763 	0.763 	
0.779 	0.779 	
0.777 	0.777 	
0.788 	0.788 	
0.781 	0.781 	
0.781 	0.781 	
0.757 	0.757 	
0.759 	0.759 	
0.773 	0.773 	
0.579 	0.579 	
0.583 	0.583 	
0.596 	0.596 	
0.639 	0.639 	
0.642 	0.642 	
0.650 	0.650 	
0.659 	0.659 	
0.673 	0.673 	
0.666 	0.666 	
0.670 	0.670 	
0.679 	0.679 	
0.665 	0.665 	
0.673 	0.673 	
0.670 	0.670 	
0.670 	0.670 	
0.670 	0.670 	
0.667 	0.667 	
0.659 	0.659 	
0.668 	0.668 	
0.672 	0.672 	
0.672 	0.672 	
0.668 	0.668 	
0.656 	0.656 	
0.667 	0.667 	
0.666 	0.666 	
0.669 	0.669 	
0.671 	0.671 	
0.662 	0.662 	
0.663 	0.663 	
0.659 	0.659 	
0.658 	0.658 	
0.662 	0.662 	
0.658 	0.658 	
0.666 	0.666 	
0.658 	0.658 	
0.666 	0.666 	
0.652 	0.652 	
0.661 	0.661 	
0.654 	0.654 	
0.668 	0.668 	
0.665 	0.665 	
0.668 	0.668 	
0.676 	0.676 	
0.666 	0.666 	
0.663 	0.663 	
0.667 	0.667 	
0.669 	0.669 	
0.674 	0.674 	
0.663 	0.663 	
0.661 	0.661 	
0.657 	0.657 	
0.656 	0.656 	
0.664 	0.664 	
0.662 	0.662 	
0.662 	0.662 	
0.667 	0.667 	
0.667 	0.667 	
0.659 	0.659 	
0.655 	0.655 	
0.655 	0.655 	
0.655 	0.655 	
0.656 	0.656 	
0.658 	0.658 	
0.659 	0.659 	
0.666 	0.666 	
0.659 	0.659 	
0.654 	0.654 	
0.657 	0.657 	
0.659 	0.659 	
0.655 	0.655 	
0.656 	0.656 	
0.642 	0.642 	
0.647 	0.647 	
0.639 	0.639 	
0.654 	0.654 	
0.647 	0.647 	
0.652 	0.652 	
0.638 	0.638 	
0.643 	0.643 	
0.652 	0.652 	
0.657 	0.657 	
0.664 	0.664 	
0.662 	0.662 	
0.658 	0.658 	
0.658 	0.658 	
0.650 	0.650 	
0.655 	0.655 	
0.659 	0.659 	
0.665 	0.665 	
0.664 	0.664 	
0.676 	0.676 	
0.657 	0.657 	
0.642 	0.642 	
0.660 	0.660 	
0.662 	0.662 	
0.652 	0.652 	
0.667 	0.667 	
0.648 	0.648 	
0.657 	0.657 	
0.663 	0.663 	
0.655 	0.655 	
0.657 	0.657 	
0.672 	0.672 	
0.669 	0.669 	
0.653 	0.653 	
0.677 	0.677 	
0.661 	0.661 	
0.676 	0.676 	
0.672 	0.672 	
0.649 	0.649 	
0.662 	0.662 	
0.668 	0.668 	
0.669 	0.669 	
0.658 	0.658 	
0.680 	0.680 	
0.673 	0.673 	
0.679 	0.679 	
0.688 	0.688 	
0.673 	0.673 	
0.651 	0.651 	
0.668 	0.668 	
0.681 	0.681 	
0.682 	0.682 	
0.663 	0.663 	
0.670 	0.670 	
0.671 	0.671 	
0.669 	0.669 	
0.666 	0.666 	
0.687 	0.687 	
0.672 	0.672 	
0.662 	0.662 	
0.673 	0.673 	
0.673 	0.673 	
0.675 	0.675 	
0.680 	0.680 	
0.680 	0.680 	
0.681 	0.681 	
0.678 	0.678 	
0.669 	0.669 	
0.673 	0.673 	
0.670 	0.670 	
0.665 	0.665 	
0.672 	0.672 	
0.673 	0.673 	
0.679 	0.679 	
0.675 	0.675 	
0.679 	0.679 	
0.680 	0.680 	
0.675 	0.675 	
0.685 	0.685 	
0.683 	0.683 	
0.670 	0.670 	
0.668 	0.668 	
0.672 	0.672 	
0.677 	0.677 	
0.684 	0.684 	
0.675 	0.675 	
0.674 	0.674 	
0.661 	0.661 	
0.675 	0.675 	
0.674 	0.674 	
0.676 	0.676 	
0.670 	0.670 	
0.673 	0.673 	
0.661 	0.661 	
0.672 	0.672 	
0.663 	0.663 	
0.667 	0.667 	
0.680 	0.680 	
0.673 	0.673 	
0.678 	0.678 	
0.675 	0.675 	
0.674 	0.674 	
0.680 	0.680 	
0.681 	0.681 	
0.684 	0.684 	
0.675 	0.675 	
0.679 	0.679 	
0.676 	0.676 	
0.677 	0.677 	
0.672 	0.672 	
0.676 	0.676 	
0.685 	0.685 	
0.670 	0.670 	
0.684 	0.684 	
0.679 	0.679 	
0.683 	0.683 	
0.680 	0.680 	
0.684 	0.684 	
0.682 	0.682 	
0.677 	0.677 	
0.683 	0.683 	
0.683 	0.683 	
0.674 	0.674 	
0.666 	0.666 	
0.673 	0.673 	
0.676 	0.676 	
0.682 	0.682 	
0.671 	0.671 	
0.663 	0.663 	
0.676 	0.676 	
0.685 	0.685 	
0.678 	0.678 	
0.677 	0.677 	
0.663 	0.663 	
0.676 	0.676 	
0.678 	0.678 	
0.680 	0.680 	
0.667 	0.667 	
0.676 	0.676 	
0.680 	0.680 	
0.671 	0.671 	
0.673 	0.673 	
0.678 	0.678 	
0.669 	0.669 	
0.673 	0.673 	
0.678 	0.678 	
0.675 	0.675 	
0.661 	0.661 	
0.670 	0.670 	
0.670 	0.670 	
0.678 	0.678 	
0.666 	0.666 	
0.683 	0.683 	
0.680 	0.680 	
0.676 	0.676 	
0.666 	0.666 	
0.674 	0.674 	
0.676 	0.676 	
0.684 	0.684 	
0.690 	0.690 	
0.675 	0.675 	
0.675 	0.675 	
0.685 	0.685 	
0.679 	0.679 	
0.675 	0.675 	
0.682 	0.682 	
0.692 	0.692 	
0.686 	0.686 	
0.681 	0.681 	
0.680 	0.680 	
0.687 	0.687 	
0.679 	0.679 	
0.679 	0.679 	
0.664 	0.664 	
0.671 	0.671 	
0.674 	0.674 	
0.669 	0.669 	
0.684 	0.684 	
0.686 	0.686 	
0.686 	0.686 	
0.680 	0.680 	
0.674 	0.674 	
0.674 	0.674 	
0.674 	0.674 	
0.685 	0.685 	
0.677 	0.677 	
0.689 	0.689 	
0.682 	0.682 	
0.685 	0.685 	
0.686 	0.686 	
0.685 	0.685 	
0.679 	0.679 	
0.682 	0.682 	
0.662 	0.662 	
0.675 	0.675 	
0.646 	0.646 	
0.674 	0.674 	
0.669 	0.669 	
0.672 	0.672 	
0.665 	0.665 	
0.667 	0.667 	
0.668 	0.668 	
0.673 	0.673 	
0.674 	0.674 	
0.674 	0.674 	
0.680 	0.680 	
0.677 	0.677 	
0.665 	0.665 	
0.678 	0.678 	
0.680 	0.680 	
0.673 	0.673 	
0.674 	0.674 	
0.666 	0.666 	
0.673 	0.673 	
0.651 	0.651 	
0.676 	0.676 	
0.682 	0.682 	
0.672 	0.672 	
0.656 	0.656 	
0.661 	0.661 	
0.666 	0.666 	
0.660 	0.660 	
0.658 	0.658 	
0.665 	0.665 	
0.667 	0.667 	
0.676 	0.676 	
0.674 	0.674 	
0.661 	0.661 	
0.668 	0.668 	
0.676 	0.676 	
0.682 	0.682 	
0.678 	0.678 	
0.680 	0.680 	
0.675 	0.675 	
0.691 	0.691 	
0.671 	0.671 	
0.669 	0.669 	
0.673 	0.673 	
0.674 	0.674 	
0.679 	0.679 	
0.671 	0.671 	
0.667 	0.667 	
0.674 	0.674 	
0.684 	0.684 	
0.680 	0.680 	
0.672 	0.672 	
0.673 	0.673 	
0.679 	0.679 	
0.686 	0.686 	
0.663 	0.663 	
0.665 	0.665 	
0.664 	0.664 	
0.676 	0.676 	
0.663 	0.663 	
0.665 	0.665 	
0.673 	0.673 	
0.656 	0.656 	
0.665 	0.665 	
0.666 	0.666 	
0.662 	0.662 	
0.659 	0.659 	
0.666 	0.666 	
0.668 	0.668 	
0.664 	0.664 	
0.650 	0.650 	
0.669 	0.669 	
0.667 	0.667 	
0.652 	0.652 	
0.647 	0.647 	
0.647 	0.647 	
0.655 	0.655 	
0.643 	0.643 	
0.649 	0.649 	
0.663 	0.663 	
0.676 	0.676 	
0.679 	0.679 	
0.674 	0.674 	
0.669 	0.669 	
0.681 	0.681 	
0.681 	0.681 	
0.679 	0.679 	
0.672 	0.672 	
0.681 	0.681 	
0.670 	0.670 	
0.682 	0.682 	
0.669 	0.669 	
0.671 	0.671 	
0.670 	0.670 	
0.680 	0.680 	
0.672 	0.672 	
0.680 	0.680 	
0.665 	0.665 	
0.670 	0.670 	
0.667 	0.667 	
0.666 	0.666 	
0.663 	0.663 	
0.664 	0.664 	
0.666 	0.666 	
0.672 	0.672 	
0.669 	0.669 	
0.671 	0.671 	
0.670 	0.670 	
0.668 	0.668 	
0.666 	0.666 	
0.665 	0.665 	
0.657 	0.657 	
0.675 	0.675 	
0.676 	0.676 	
0.669 	0.669 	
0.679 	0.679 	
0.679 	0.679 	
0.680 	0.680 	
0.687 	0.687 	
0.689 	0.689 	
0.681 	0.681 	
0.669 	0.669 	
0.684 	0.684 	
0.677 	0.677 	
0.672 	0.672 	
0.669 	0.669 	
0.677 	0.677 	
0.681 	0.681 	
0.679 	0.679 	
0.675 	0.675 	
0.674 	0.674 	
0.673 	0.673 	
0.677 	0.677 	
0.666 	0.666 	
0.689 	0.689 	
0.679 	0.679 	
0.691 	0.691 	
0.682 	0.682 	
0.684 	0.684 	
0.680 	0.680 	
0.688 	0.688 	
